filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x24a42fD28C976A61Df5D00D0599C34c4f90748c8/0x24a42fD28C976A61Df5D00D0599C34c4f90748c8.sol,0x24a42fD28C976A61Df5D00D0599C34c4f90748c8.sol,oyente,solidity,2023/2/27,20230505_1632,1683304377,5.7358706,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0xc1a3e7777F10589C555247ac99B66eB28A395d31/0xc1a3e7777F10589C555247ac99B66eB28A395d31.sol,0xc1a3e7777F10589C555247ac99B66eB28A395d31.sol,oyente,solidity,2023/2/27,20230505_1643,1683304994,2.235828161,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0xfF20817765cB7f73d4bde2e66e067E58D11095C2/0xfF20817765cB7f73d4bde2e66e067E58D11095C2.sol,0xfF20817765cB7f73d4bde2e66e067E58D11095C2.sol,oyente,solidity,2023/2/27,20230505_1644,1683305060,3.913332939,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
victim_dataset/0x10B47177E92Ef9D5C6059055d92DdF6290848991/0x10B47177E92Ef9D5C6059055d92DdF6290848991.sol,0x10B47177E92Ef9D5C6059055d92DdF6290848991.sol,oyente,solidity,2023/2/27,20230505_1654,1683305678,3.675465822,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x89B78CfA322F6C5dE0aBcEecab66Aee45393cC5A/0x89B78CfA322F6C5dE0aBcEecab66Aee45393cC5A.sol,0x89B78CfA322F6C5dE0aBcEecab66Aee45393cC5A.sol,oyente,solidity,2023/2/27,20230505_1655,1683305744,3.775258303,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/Exponential.sol,Exponential.sol,oyente,solidity,2023/2/27,20230505_1656,1683305808,2.91250658,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/InterestRateModel.sol,InterestRateModel.sol,oyente,solidity,2023/2/27,20230505_1656,1683305796,3.571432829,0,,analysis incomplete,,execution failed
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/ErrorReporter.sol,ErrorReporter.sol,oyente,solidity,2023/2/27,20230505_1657,1683305836,3.283470154,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/CTokenInterfaces.sol,CTokenInterfaces.sol,oyente,solidity,2023/2/27,20230505_1707,1683306475,1.645969391,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/CarefulMath.sol,CarefulMath.sol,oyente,solidity,2023/2/27,20230505_1707,1683306441,2.414406538,1,,analysis incomplete,,exception (IndexError: pop from empty list)
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/EIP20NonStandardInterface.sol,EIP20NonStandardInterface.sol,oyente,solidity,2023/2/27,20230505_1707,1683306431,2.665815353,0,,analysis incomplete,,execution failed
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/CToken.sol,CToken.sol,oyente,solidity,2023/2/27,20230505_1708,1683306527,2.411919117,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/ComptrollerInterface.sol,ComptrollerInterface.sol,oyente,solidity,2023/2/27,20230505_1708,1683306515,3.484715462,0,,analysis incomplete,,execution failed
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/EIP20Interface.sol,EIP20Interface.sol,oyente,solidity,2023/2/27,20230505_1708,1683306505,2.15103364,0,,analysis incomplete,,execution failed
victim_dataset/0x4aE7413182849D062B72518928a4b2DE87F0e411/contracts/CEther.sol,CEther.sol,oyente,solidity,2023/2/27,20230505_1709,1683306556,3.689628839,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/contracts/SyntheticToken.sol,SyntheticToken.sol,oyente,solidity,2023/2/27,20230505_1709,1683306587,3.312135696,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/token/ERC20/ERC20.sol,ERC20.sol,oyente,solidity,2023/2/27,20230505_1710,1683306656,2.913747549,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/token/ERC20/IERC20.sol,IERC20.sol,oyente,solidity,2023/2/27,20230505_1710,1683306645,3.974706888,0,,analysis incomplete,,execution failed
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/contracts/access/Operatable.sol,Operatable.sol,oyente,solidity,2023/2/27,20230505_1710,1683306615,2.206062317,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/GSN/Context.sol,Context.sol,oyente,solidity,2023/2/27,20230505_1711,1683306716,2.618386745,0,,analysis incomplete,,execution failed
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol,ERC20Burnable.sol,oyente,solidity,2023/2/27,20230505_1711,1683306686,3.498685122,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/access/Ownable.sol,Ownable.sol,oyente,solidity,2023/2/27,20230505_1712,1683306764,1.936319113,1,,analysis incomplete,Solidity compilation failed,
