filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/EIP20NonStandardInterface.sol,EIP20NonStandardInterface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1236,1683376580,8.169467688,0,,,input files do not contain any valid contracts,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/Unitroller.sol,Unitroller.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1236,1683376592,8.049920797,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/CTokenInterfaces.sol,CTokenInterfaces.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1237,1683376650,6.079865217,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/EIP20Interface.sol,EIP20Interface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1237,1683376678,7.783064127,0,,,input files do not contain any valid contracts,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/CToken.sol,CToken.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1238,1683376728,6.858057261,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/ComptrollerInterface.sol,ComptrollerInterface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1238,1683376717,6.425795555,0,,,input files do not contain any valid contracts,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/PriceOracle.sol,PriceOracle.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1238,1683376689,6.203351736,0,,,Solc experienced a fatal error,
victim_dataset/0x67B66C99D3Eb37Fa76Aa3Ed1ff33E8e39F0b9c7A/0x67B66C99D3Eb37Fa76Aa3Ed1ff33E8e39F0b9c7A.sol,0x67B66C99D3Eb37Fa76Aa3Ed1ff33E8e39F0b9c7A.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1239,1683376794,8.735682726,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/ComptrollerStorage.sol,ComptrollerStorage.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1239,1683376764,7.082360744,0,,,Solc experienced a fatal error,
victim_dataset/0x4BAa77013ccD6705ab0522853cB0E9d453579Dd4/contracts/InterestRateModel.sol,InterestRateModel.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1240,1683376859,7.539597273,0,,,input files do not contain any valid contracts,
